id,click,hour,C1,C2,C3,C4,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_os,device_make,device_model,device_type,device_conn_type,device_geo_country,C20,C21,C22,C23,C24
10033065077917813107,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,d65b0218,c31b3236,a608b9c4,727e33d9,1,0,6e9cf3ee,1269,320,50,196,3,303,-1,15
1003308335374182291,0,14100100,1005,0,70911d3e,1b2a3e65,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,47c1fbc1,c31b3236,3d517f89,0991a3ba,1,2,3d26b0b1,16966,320,50,1919,0,169,100108,17
10033154843389857255,0,14100100,1005,0,8c4d6cf2,7c2b6e61,7103faa6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,e3941b3f,c31b3236,fe546279,d67ae301,1,0,0b3b97fa,16858,320,50,1887,3,39,100194,23
10033253321624384238,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,2be850ea,c31b3236,fe546279,bdb3e85b,1,0,21ad0bd8,17037,320,50,1934,2,35,-1,16
10033304325646485379,0,14100100,1005,0,efd10b9e,936a439d,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,036e68bc,2f3f71f2,36dfa7ba,697bed20,1,0,959848ca,14903,320,50,1622,3,175,100156,42
10033311199622827458,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,225d3004,85262c2b,db4fcb5b,86f2d700,10e8e453,c31b3236,a608b9c4,21e17b55,1,3,3d26b0b1,16967,320,50,1919,0,169,100108,17
10033312332664223006,1,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,dbd644d6,c31b3236,fe546279,5fc7e102,1,0,dc634e20,16696,320,50,1875,2,291,100021,33
10033391110777717424,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,cdf473ed,85262c2b,db4fcb5b,d41d8cd9,d44c0f8d,c31b3236,fe546279,9addb187,1,3,3d26b0b1,16966,320,50,1919,0,169,100109,17
10033510601945268591,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ca1502d1,96b73ddc,db4fcb5b,d41d8cd9,18b40bdd,c31b3236,fe546279,c4f9d307,1,2,0d149b90,16839,320,50,1883,0,1451,100094,17
10033519696329074283,0,14100100,1005,0,83cce40c,ca2709c9,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,7e9995bd,c31b3236,3d517f89,d06a9553,1,0,13b5bfe9,16557,320,50,1850,2,303,100076,33
1003357941010754396,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,672f6524,c31b3236,f3c0fa6b,22fd16ea,1,0,e22428cc,6279,320,50,536,2,303,-1,33
10033596657514468641,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,520c64ae,85262c2b,7e5068fc,b532f9e6,c4a28654,c31b3236,fe546279,a5f9f807,1,2,c12e01f2,8160,320,50,735,3,39,100148,23
10033605246405391172,0,14100100,1005,1,ff2e3304,3fbd1afa,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,05bee558,c31b3236,3d517f89,81af7524,1,0,da984e42,15946,320,50,1754,3,1827,100131,46
10033610385382830884,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c8395837,c31b3236,fe546279,56c3dc6b,1,0,e529a9ce,17037,320,50,1934,2,35,100124,16
10033649376841819166,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,dd594c54,c31b3236,3d517f89,a400f71d,1,0,0b3b97fa,16858,320,50,1887,3,39,-1,23
10033685235925571920,0,14100100,1005,0,a70a17e5,9053076b,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,c6e4a685,c31b3236,fe546279,d6f93594,1,0,13b5bfe9,16554,320,50,1850,2,303,-1,33
10033776226059340414,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,cdf473ed,85262c2b,db4fcb5b,7737e3d5,927aa25b,c31b3236,750379b5,5eaf094f,1,0,3d26b0b1,16966,320,50,1919,0,169,100108,17
10033971434316022266,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,3a71bbec,85262c2b,7e5068fc,a0802bbf,3c74289b,c31b3236,d780ea31,bb6d7751,1,0,39b9df3a,17016,320,50,1873,3,35,-1,23
10034136584900970519,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ca1502d1,96b73ddc,db4fcb5b,d41d8cd9,7652a8c0,c31b3236,fe546279,a5f9f807,1,0,3d26b0b1,16966,320,50,1919,0,169,100109,17
10034257929881214159,0,14100100,1005,0,8fe599a5,5e47bce6,688746e6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,77dd56d8,c31b3236,fe546279,3c34b3cd,1,0,0b3b97fa,17002,320,50,1931,3,35,100202,23
10034261958100529768,0,14100100,1002,0,d41d8cd9,d41d8cd9,d41d8cd9,27053c7d,d41d8cd9,d41d8cd9,5de09961,2c881c90,c31b3236,fe546279,2a481dc1,0,0,0b3b97fa,10199,320,50,991,3,174,100202,23
10034337727930492164,0,14100100,1005,1,f440e761,273fe91c,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,99d70c53,c31b3236,0c23a8bf,02129bb8,1,0,0b3b97fa,16733,320,50,1876,2,291,-1,33
10034534310052735870,0,14100100,1005,0,ac6378fa,147e9f82,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,a1433cb2,c31b3236,fe546279,e8ff4718,1,0,2a6a84e9,16565,320,50,1850,2,303,-1,33
10034654354915471114,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,626823a0,c31b3236,4aab4dc9,bf3ecabe,1,0,d4579b26,17037,320,50,1934,2,35,-1,16
10034981089841163989,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,3233e903,d41d8cd9,7e5068fc,e133cfe6,b0bb491b,c31b3236,75e9b18f,bb8fdbbd,4,2,fc9fdf08,16989,320,50,1926,3,35,-1,13
10035017399887413194,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,4c50cd40,78120ec9,7e5068fc,d41d8cd9,f4653cd3,990c0803,0c23a8bf,b7c51061,1,0,3d26b0b1,16966,320,50,1919,0,169,100108,17
1003506138840796371,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,92eb4c1c,c31b3236,fe546279,59bf5faf,1,0,3da770cc,17037,320,50,1934,2,35,-1,16
10035219792162804626,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d45cd482,c31b3236,fe546279,82a95b3d,1,0,c12e01f2,17037,320,50,1934,2,35,100148,16
10035243496174066936,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,7898e9af,c31b3236,fe546279,2e8c1934,1,0,da984e42,17037,320,50,1934,2,35,100131,16
10035288914575036850,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,e6cf37f7,c31b3236,3d517f89,d06a9553,1,0,b80bb774,16959,320,50,1916,2,39,100084,117
1003529134682238701,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,f1d7ef93,c31b3236,f2c39733,0b3d5609,1,0,cf3fc916,487,320,50,110,2,35,-1,16
10035383496466658887,0,14100100,1002,0,f3c495d0,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,5d432664,2b2235c5,c31b3236,cf5bf2ab,939d69e4,0,0,13b5bfe9,16562,320,50,1850,2,303,-1,33
10035428246987670456,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,7014d76e,c31b3236,003eba32,47489eb5,1,0,66e10e9f,17037,320,50,1934,2,35,-1,16
10035443585585385322,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,84ef69ac,c31b3236,fe546279,2e8c1934,1,0,0de7b6a6,6558,320,50,571,3,39,-1,32
10035920025295881233,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,17c94216,c31b3236,75e9b18f,c17ad4f5,1,0,35ea51ba,17037,320,50,1934,2,35,-1,16
10035924535667786418,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,b4221f43,c31b3236,fe546279,6f4eaee3,1,0,0de7b6a6,6558,320,50,571,3,39,-1,32
10035929080076747761,0,14100100,1005,0,61b26182,ce2576fd,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,4cb2f071,c31b3236,3d517f89,d06a9553,1,0,13b5bfe9,16208,320,50,1800,3,47,-1,23
10036034008711670075,0,14100100,1005,1,d41d8cd9,d41d8cd9,d41d8cd9,50a08761,a77c821c,7e5068fc,d41d8cd9,ac9781c0,08145b8c,0c23a8bf,53e2d2ef,1,0,3d26b0b1,16967,320,50,1919,0,169,100108,17
10036291797506147992,1,14100100,1005,0,58cb4eca,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,6496cc3b,c31b3236,6c1d5876,0ff36c1d,1,0,b80bb774,16958,300,250,1916,2,39,-1,117
10036340032923125739,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,1cb47495,85262c2b,7e5068fc,d41d8cd9,0f2dce69,c31b3236,fe546279,9addb187,1,0,2f53e6f3,16989,320,50,1926,3,35,-1,13
10036453872603964112,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,bf4dd801,85262c2b,7e5068fc,d41d8cd9,4d4068a5,c31b3236,fe546279,1f501a69,1,0,0d149b90,16839,320,50,1883,0,1451,100094,17
10036478634353981465,0,14100100,1005,1,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,2b34f027,c31b3236,6c1d5876,0ff36c1d,1,0,b80bb774,16959,320,50,1916,2,39,-1,117
1003654082874351040,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,6fd9a03c,c31b3236,a608b9c4,0ac83518,1,0,dc634e20,16698,320,50,1875,2,291,100021,33
10036542273184926946,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,d24ab365,c31b3236,3d517f89,dbe1af4c,1,0,3605c251,487,320,50,110,2,35,-1,16
10036545638591482913,0,14100100,1002,0,d41d8cd9,d41d8cd9,d41d8cd9,ced23052,d41d8cd9,d41d8cd9,deaa74ba,0e6b78bb,c31b3236,fe546279,0626dd5b,0,0,b80bb774,16959,320,50,1916,2,39,-1,117
10036604540863719161,0,14100100,1005,0,58cb4eca,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,115146b4,c31b3236,fe546279,46aa30a5,1,0,b74df323,16569,300,250,1850,2,303,-1,33
10036641717724360552,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,02182282,c31b3236,3d517f89,3e238c9b,1,0,0b3b97fa,16858,320,50,1887,3,39,-1,23
10036701335483216607,0,14100100,1005,0,d58408ef,36d4f76d,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,cb72f3c7,c31b3236,fe546279,9dd9464e,1,0,13b5bfe9,16208,320,50,1800,3,47,100081,23
10036925829062334360,0,14100100,1005,1,d41d8cd9,d41d8cd9,d41d8cd9,ad543662,85262c2b,7e5068fc,d41d8cd9,0d31ed4e,c31b3236,fe546279,632f67ea,1,0,0b3b97fa,16858,320,50,1887,3,39,100194,23
10037044511700531442,1,14100100,1005,1,90cc0939,bdff4f95,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,16756a28,c31b3236,f2c39733,24f41bac,1,0,13b5bfe9,2988,320,50,285,2,167,100074,16
10037061010367063598,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,b85d7116,85262c2b,688746e6,365809ca,379e84ed,c31b3236,750379b5,b9d2c909,1,0,dc634e20,16995,320,50,1928,3,39,100021,23
10037065911824390201,0,14100100,1005,1,d41d8cd9,d41d8cd9,d41d8cd9,ad543662,85262c2b,7e5068fc,d41d8cd9,c75e5631,c31b3236,75e9b18f,a204759d,1,0,324d8a1d,11999,320,50,1248,2,39,100037,13
10037285987185765128,1,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,de8aac47,c31b3236,a608b9c4,f91444b5,1,0,b74df323,17037,320,50,1934,2,35,-1,16
10037342074308434870,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,804aa418,c31b3236,fe546279,3fba06dc,1,0,b80bb774,16959,320,50,1916,2,39,100084,117
10037346406531356783,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,6308e122,c31b3236,fe546279,a195a0d7,1,0,ab6c0400,17037,320,50,1934,2,35,100034,16
10037489735091665795,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,fc235267,c31b3236,fe546279,db5b7842,1,0,3da770cc,17037,320,50,1934,2,35,-1,16
10037529707053076282,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,d65f84aa,78120ec9,7e5068fc,4a2084e8,2b981846,990c0803,0c23a8bf,b7c51061,1,0,3d26b0b1,16967,320,50,1919,0,169,100108,17
100376214997258609,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ccb7ff47,85262c2b,688746e6,db354c08,747cf212,c31b3236,4aab4dc9,b20574b3,1,0,a2a551a6,17017,320,50,1873,3,35,-1,23
10037762766282592489,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,1ca52573,c31b3236,fe546279,cf748090,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10038217521040714718,0,14100100,1005,0,8fe599a5,5e47bce6,688746e6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,2bf142dc,c31b3236,750379b5,23da9189,1,0,0b3b97fa,17002,320,50,1931,3,35,-1,23
10038247720623049980,0,14100100,1005,1,91fd0528,9795d025,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,da372889,c31b3236,3d517f89,3e238c9b,1,0,aafb96b2,6560,320,50,571,3,39,-1,32
10038417895634844007,0,14100100,1005,1,9e37d61f,08c3ea57,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,25846fcc,c31b3236,fe546279,82a95b3d,1,0,13b5bfe9,16039,320,50,1780,0,1705,100077,48
10038476861110128255,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,a7e4a48b,5936ceaf,c31b3236,33561003,68b109cf,4,2,324d8a1d,11360,320,50,1179,3,559,-1,23
10038644870157338192,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,ce9d93c1,c31b3236,c1aafc7e,460f458e,1,0,3da770cc,11999,320,50,1248,2,39,-1,13
10038679710163921405,0,14100100,1005,1,91fd0528,9795d025,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,26b172cd,c31b3236,3d517f89,a400f71d,1,0,eb5e48e7,16017,320,50,1771,3,679,-1,62
10038740409827383009,0,14100100,1005,1,91fd0528,9795d025,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,50036f57,c31b3236,026af9dc,8f6d2c80,1,0,13b5bfe9,428,320,50,117,0,175,-1,16
10038745103503851878,0,14100100,1005,0,58cb4eca,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,3ba47bbf,c31b3236,3d517f89,d06a9553,1,0,b80bb774,16958,300,250,1916,2,39,-1,117
10038747716350897823,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,e7834082,d41d8cd9,7e5068fc,d9f391b6,ac7c831b,c31b3236,1a2bdc23,d41d8cd9,4,0,21ad0bd8,12471,320,50,1272,3,303,-1,15
1003880321224751187,1,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,a623b36a,85262c2b,f32b0131,d41d8cd9,54b60669,c31b3236,3d517f89,d06a9553,1,3,dcf0d7d2,16989,320,50,1926,3,35,-1,13
10038803419337945056,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d95325d7,c31b3236,fe546279,7760e1dc,1,0,e6c151d4,17037,320,50,1934,2,35,100225,16
10038876041683589141,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,a623b36a,85262c2b,f32b0131,d41d8cd9,206643e6,c31b3236,fe546279,6a7baf37,1,2,dcf0d7d2,16989,320,50,1926,3,35,-1,13
10038880533554175456,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,3d4d0883,85262c2b,db4fcb5b,ebeb58fd,3b4a2a9a,c31b3236,3d517f89,5340481a,1,3,b80bb774,16959,320,50,1916,2,39,100083,117
10038886930751094738,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,a2a73416,c31b3236,fe546279,e8ff4718,1,0,dc634e20,16697,320,50,1875,2,291,-1,33
10038893488958721937,0,14100100,1002,0,d41d8cd9,d41d8cd9,d41d8cd9,d4594697,d41d8cd9,d41d8cd9,b1154d48,5c6a6d3a,c31b3236,fe546279,ddc4338a,0,0,5269f4d7,10200,320,50,991,3,174,100185,23
10038984150182180558,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,ccb7ff47,85262c2b,688746e6,896117df,8a488cd2,c31b3236,fe546279,db5b7842,1,0,8812c36a,17016,320,50,1873,3,35,-1,23
10039077512462384161,0,14100100,1005,0,8fe599a5,5e47bce6,688746e6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,3e2f1994,c31b3236,fe546279,c7492d66,1,0,0b3b97fa,17003,320,50,1931,3,35,100199,23
10039130304021670944,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,b69ef590,c31b3236,a608b9c4,0ac83518,1,0,dc634e20,16696,320,50,1875,2,291,100021,33
10039217331734248965,0,14100100,1002,0,0dbffacc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,68774bb1,f5faaf29,c31b3236,9fface95,7fe45c7f,0,0,b80bb774,16959,320,50,1916,2,39,-1,117
10039371498281509167,0,14100100,1005,0,70911d3e,1b2a3e65,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,55879a56,c31b3236,750379b5,9019be36,1,0,3d26b0b1,16966,320,50,1919,0,169,100108,17
1003939871278621175,0,14100100,1005,0,c814e22e,0a656696,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,e584765c,c31b3236,026af9dc,7ac54a5e,1,0,13b5bfe9,16872,320,50,1893,0,175,100075,95
10039400626040612246,1,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,f7c40e94,c31b3236,3d517f89,3e238c9b,1,0,e22428cc,6293,320,50,536,2,303,-1,33
100394418304320981,0,14100100,1005,1,b01fd8c0,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,036e68bc,2f3f71f2,36dfa7ba,dfbd4dc0,1,0,959848ca,14915,320,50,1623,3,175,100156,42
10039512947398994648,0,14100100,1002,0,7fd05f59,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,dd7eeba3,5c8d76cb,c31b3236,a608b9c4,2026dc08,0,0,dd07de85,16551,300,50,1850,2,303,100128,33
10039518947204556316,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,e80d9e72,281c8c7f,c31b3236,a608b9c4,d41d8cd9,4,3,161747ec,487,320,50,110,2,35,-1,16
10039826860485994722,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,34aec0c2,c31b3236,79bca3b9,d840cc5d,1,0,ab6c0400,17037,320,50,1934,2,35,100034,16
10039988071112147285,0,14100100,1005,1,587549b8,f0765fa1,688746e6,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,00f0a927,c31b3236,3d517f89,3e238c9b,1,0,0de7b6a6,6560,320,50,571,3,39,-1,32
10039993845384415928,0,14100100,1005,0,2c6158c9,5bc57ff6,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,856735cc,c31b3236,f3c0fa6b,f130949e,1,0,21ad0bd8,487,320,50,110,2,35,-1,16
10040034858134822035,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,d1c981da,c31b3236,c1aafc7e,c3e13674,1,0,ad7532d5,16687,320,50,1872,3,35,-1,23
10040075309713957141,0,14100100,1010,1,d41d8cd9,d41d8cd9,d41d8cd9,197e342c,d41d8cd9,7e5068fc,b7d00749,fb782e64,c31b3236,fe546279,d6f93594,4,2,2f53e6f3,487,320,50,110,2,35,-1,16
10040174747250480049,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,a1da939f,c31b3236,3d517f89,a400f71d,1,0,0b3b97fa,16858,320,50,1887,3,39,-1,23
10040268874469269765,0,14100100,1005,0,3c7a209e,368627a8,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,43d1fcde,c31b3236,fe546279,bdb3e85b,1,0,0b3b97fa,16736,300,250,1876,2,291,100199,33
10040338048994857187,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,56e5d8c2,c31b3236,adfc7037,f945a9a4,1,2,da984e42,487,320,50,110,2,35,100131,16
10040427406627663643,0,14100100,1005,1,2a42cbee,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,29dc379b,c31b3236,fe546279,7020489e,1,0,dc634e20,16707,320,50,1875,2,291,-1,33
10040651222889936802,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,53815c47,6bc805a1,7e5068fc,d41d8cd9,11e3e0fb,9e304d4e,1f3870be,a902d9ac,1,2,3d26b0b1,16966,320,50,1919,0,169,100108,17
10040732398709669170,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,76e6a506,c31b3236,fe546279,9addb187,1,0,ab6c0400,17037,320,50,1934,2,35,100034,16
10040914773583547272,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,1d61bc80,85262c2b,b3e4565b,3cecedd2,cc35011c,c31b3236,fe546279,d6f93594,1,0,fc9fdf08,487,320,50,110,2,35,-1,16
10040997048918855818,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,78a23c95,c31b3236,fe546279,6d19e124,1,0,3d26b0b1,17037,320,50,1934,2,35,100111,16
10041061886885990180,0,14100100,1005,0,572b5d37,132bfc37,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,2d16bf20,2f3f71f2,36dfa7ba,5df26297,1,0,959848ca,14903,320,50,1622,3,175,100156,42
10041070392666847377,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,6cd59ce0,c31b3236,3d517f89,3e238c9b,1,0,0b3b97fa,16859,320,50,1887,3,39,-1,23
10041251860814182057,0,14100100,1005,0,5bca826c,a56ec79c,db4fcb5b,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,8e9d7ec1,c31b3236,fe546279,1a528a4e,1,0,c12e01f2,16466,320,50,1842,3,47,100148,23
10041306436393536357,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,fc235267,c31b3236,fe546279,9651ce16,1,0,3da770cc,17037,320,50,1934,2,35,-1,16
10041331108599764967,0,14100100,1005,1,6f68870f,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,ddb93336,c31b3236,a608b9c4,399df87e,1,0,0b3b97fa,16734,320,50,1876,2,291,100200,33
10041352644153977442,0,14100100,1005,1,5fa09cb7,8704e43a,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,1b1bd9d1,c31b3236,fe546279,d3cfe6c8,1,2,b80bb774,16959,320,50,1916,2,39,-1,117
10041528349147476925,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,a7db0dd4,c31b3236,fe546279,d6f93594,1,0,35ea51ba,17037,320,50,1934,2,35,-1,16
10041653255008815467,0,14100100,1005,1,f440e761,273fe91c,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,4d91a084,c31b3236,fe546279,024ae432,1,0,324d8a1d,17011,320,50,1867,3,39,-1,23
10041763414075851908,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,96b8c96a,4f04e5f8,7e5068fc,d41d8cd9,02182282,c31b3236,3d517f89,3e238c9b,1,0,0b3b97fa,16859,320,50,1887,3,39,-1,23
10041834845842775650,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,8374fbd9,4f04e5f8,7e5068fc,d41d8cd9,77bd9b5e,c31b3236,750379b5,5eaf094f,1,0,3d26b0b1,16615,320,50,1863,3,39,100111,23
10041987838831314804,0,14100100,1005,1,334346c8,65ba51cb,a89b3dd2,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,536b37ff,2f3f71f2,36dfa7ba,22fba236,1,0,959848ca,14903,320,50,1622,3,175,100156,42
10042547569993788531,0,14100100,1005,1,09ab1430,a56a5285,7e5068fc,d41d8cd9,d41d8cd9,d41d8cd9,d41d8cd9,4d0ef280,c31b3236,f3c0fa6b,a95919b4,1,0,3da770cc,17037,320,50,1934,2,35,-1,16
1004255796066890803,0,14100100,1005,0,d41d8cd9,d41d8cd9,d41d8cd9,7ddd1e29,85262c2b,a89b3dd2,d41d8cd9,f52d208f,c31b3236,de6df284,6077eb6a,1,0,1cd3c693,6563,320,50,572,3,39,-1,32
